"YBL103C"	"YKL112W"	"YDR216W"	"YMR280C"	"YER040W"	"YGR142W"	"YNL036W"	"YML123C"	"YHR136C"	"YDR171W"	"YCR021C"	"YGR043C"	"YHR018C"	"YAL054C"	"YFL014W"	"YOR348C"	"YDL170W"	"YBR054W"	"YCR010C"	"YDR384C"	"YER150W"	"YPL061W"	"YKR075C"	"YLR009W"	"YPL111W"	"YOR388C"	"YJL172W"	"YPL012W"	"YOR100C"	"YMR169C"	"YNR046W"	"YJR110W"	"YMR193W"	"YGL254W"	"YLR174W"	"YER002W"	"YDL018C"	"YIL136W"	"YGR183C"	"YER158C"	"YJR148W"	"YNR064C"	"YGR067C"	"YPL265W"	"YKR056W"	"YCL064C"	"YJL063C"	"YDL160C"	"YIL037C"	"YLR327C"	"YDL091C"	"YHR051W"	"YHL028W"	"YMR229C"	"YOR206W"	"YJR094C"	"YIL155C"	"YJL088W"	"YLL011W"	"YNR028W"	"YDR043C"	"YDR258C"	"YKL071W"	"YNL194C"	"YLR276C"	"YLR438W"	"YNL037C"	"YKR009C"	"YKL015W"	"YGL009C"	"YPR002W"	"YDR361C"	"YLL033W"	"YOR302W"	"YNL270C"	"YFR022W"	"YAL062W"	"YDR523C"	"YPL036W"	"YJL217W"	"YOR056C"	"YBL042C"	"YLR130C"	"YLR267W"	"YHR029C"	"YOL014W"	"YNR053C"	"YLR258W"	"YDR380W"	"YLL034C"	"YDL110C"	"YER067W"	"YLR178C"	"YGL229C"	"YOR032C"	"YHR216W"	"YJL153C"	"YKL040C"	"YHR087W"	"YKL062W"
"YDL018C"	2.06871971617143e-06	1.11736268667968e-05	2.37861977584839e-05	1.51251061805322e-05	2.25385910533047e-06	1.42596950587607e-05	4.63349878636245e-06	6.91608798388548e-06	5.57939122747333e-06	1.63831770240283e-05	1.29179808306439e-05	5.02271258254687e-06	4.79254590616993e-06	4.44451247777817e-06	1.63488216923541e-05	6.41394570284544e-06	1.45573303129045e-06	3.03184488263116e-05	3.70741003835138e-06	2.83420317940215e-06	9.76831804027964e-06	3.87073969798678e-05	3.58550148019657e-06	3.04409662857252e-06	4.80602391321422e-06	6.42788301752352e-06	9.36707675061503e-06	1.27888814866293e-05	5.42476630477753e-06	5.07867377623437e-06	1.97014691189166e-06	4.39952347174668e-06	1.44692736479619e-05	2.18007812716148e-06	4.47585819030252e-06	3.33826649331027e-06	0.000143418295122226	1.24365478062997e-05	3.36480071030076e-06	4.47538055648136e-06	5.77266688317563e-06	3.62157083287187e-06	5.73763995323577e-06	1.63366336409295e-05	2.74961052271039e-06	2.01606744121038e-05	6.58884231748682e-06	9.31697739867858e-06	6.14403117678435e-06	8.61087735916456e-06	9.66065152562607e-06	7.49205962783977e-06	1.99659558092961e-05	1.03330785246339e-05	7.51251905993016e-06	3.33451211602783e-06	4.84585542105931e-06	5.86531618824278e-06	5.39041690350516e-06	1.4643544171623e-05	4.84625719298858e-06	2.47735308880028e-05	5.05045588658427e-06	6.67876088028464e-06	4.65543149751998e-06	6.28094789150391e-06	6.79929426485264e-06	5.65137718715643e-06	3.92599048204581e-06	7.45257228220129e-06	9.64170210907773e-06	4.85500976052149e-06	7.81576004002677e-06	1.66771143563331e-06	4.47783163704705e-06	2.90465985928101e-06	3.66213733344246e-06	3.07816396144134e-06	1.70387055426909e-05	9.96311130060614e-06	3.33878376329958e-06	2.53971268087644e-06	5.40319142472357e-06	3.06639951410743e-06	3.84870255093775e-06	5.90273510102669e-06	2.53248007259491e-06	1.56337740078727e-05	7.31945782521925e-06	3.32743050830655e-06	8.42369506014352e-06	1.8656585769468e-05	1.96924140800761e-05	9.60068128480978e-06	2.48750302794382e-06	7.40617018664285e-06	7.71997653983092e-06	4.25751683444499e-06	1.31215639609821e-05	9.22228051979402e-06
"YIL136W"	5.117954346986e-06	6.24118574638707e-06	3.70118138759997e-05	3.85858676527979e-05	1.30304085396798e-05	3.90985638277194e-05	1.92796804783993e-05	4.95138916395912e-06	5.05689884102941e-06	0.000114143452589651	5.66707653052424e-05	2.54239208129233e-05	9.28376423456143e-06	3.03920492477851e-05	9.29846257037834e-05	1.99739596362023e-05	6.88103138087966e-06	5.2370200237059e-05	1.75234280833296e-05	3.55408644968401e-06	6.89916494599628e-05	2.90504000261885e-05	2.58902974084753e-05	1.62418711580798e-06	8.47160026538917e-06	1.33864635804744e-05	2.49260863880535e-05	6.43050345997242e-06	3.42495387992844e-05	3.97901507451632e-05	2.32729020862085e-06	1.22577758646987e-05	3.62159919228828e-05	4.19190463539099e-06	2.30590739092299e-05	2.94582148038756e-06	1.17773333345793e-05	0.00020275154827505	7.73315021184281e-05	5.11303376005027e-05	2.09726109470029e-05	8.02379940100048e-06	2.3680766341629e-05	1.44428808549405e-05	1.00251231467691e-06	1.40601147344592e-05	1.47943340764446e-05	8.8221090441015e-06	5.84180244756707e-06	8.36552356160084e-05	2.64007121254351e-05	6.72690445654806e-05	1.86289898818321e-05	4.35076976280677e-06	5.49861477117342e-06	1.26648112008388e-05	7.51300451182179e-05	2.00698125691665e-05	1.83119911580266e-06	4.82651404087947e-06	2.67212372081238e-05	4.12908578032152e-05	9.57951423910664e-06	2.47473800356249e-05	1.85703748173113e-06	2.14883611816984e-05	3.60274817441779e-05	1.8504680554705e-05	3.90004671992138e-06	5.43613122898901e-06	6.46809565678582e-05	1.87571646070025e-06	2.59456422272329e-06	8.84223853346035e-06	1.56819947497521e-05	9.80633359889403e-06	1.3054862969069e-05	6.79839292319587e-06	7.13856237123728e-06	2.43165445155575e-05	3.75573267116593e-06	2.63858766057633e-06	2.71379296453575e-06	1.55306452666554e-05	6.77581789687975e-06	4.43759601147895e-06	2.30991002916737e-06	5.55729531543291e-05	1.58030874465168e-05	1.6857465725347e-06	5.5459210004659e-05	6.20870237347309e-05	0.000133039173056065	1.48051506572705e-05	2.021201573217e-05	2.36911922734574e-06	2.82110555871909e-05	5.68357480787222e-06	4.94250180330963e-05	4.40345123624125e-05
"YGR183C"	7.09398193602989e-06	5.04662505051384e-06	2.75813533766633e-05	2.76410917731737e-05	1.82775085094332e-05	3.29268860391683e-05	1.98594866896822e-05	8.58428046627862e-06	5.86649023327601e-06	4.50576466222468e-05	4.31377833927154e-05	2.57327339957353e-05	5.95327625305572e-06	3.61158404315043e-05	5.8522996831284e-05	3.32062357145291e-05	1.31123858401109e-05	1.83067646017029e-05	2.27604066595233e-05	7.70588933539832e-06	4.84252302023193e-05	9.71094107878251e-06	3.32800992197703e-05	2.6989918421763e-06	5.74593719493103e-06	4.16635791195374e-05	1.56458995792198e-05	9.21169045081134e-06	4.82267862925846e-05	3.23663653687521e-05	3.379148908769e-06	7.65008678136172e-06	1.36029689654921e-05	7.61772589510619e-06	3.75613071754768e-05	5.91067218415755e-06	3.36480071030076e-06	8.16785807419343e-05	0.000588301298299102	3.32571059853511e-05	1.34821364285534e-05	4.82462357869389e-06	2.79826224237485e-05	1.02519835906708e-05	1.73538527322561e-06	7.76460130732118e-06	5.03784089519016e-06	6.82579567036486e-06	7.00132723597918e-06	4.05047186337808e-05	1.53649827992016e-05	0.00030721464335573	1.45186594153423e-05	7.63133797113584e-06	5.22592474919042e-06	2.5454358096958e-05	0.000115463290143795	1.29732088916701e-05	2.75573028389028e-06	5.07105194052695e-06	2.62643853841829e-05	2.9054659545379e-05	9.73006058930663e-06	2.40873431791208e-05	2.87780852218275e-06	9.30225877958761e-06	2.86636163032138e-05	3.91306799907854e-05	3.83135063023049e-06	5.38061625820013e-06	3.89041117723035e-05	2.77533780619056e-06	1.77888697163595e-06	8.07734339989025e-06	2.45204880824947e-05	7.75865378504622e-06	2.17162889717504e-05	1.18706901583583e-05	4.55530394382255e-06	2.37523364850431e-05	5.74569841270868e-06	5.98205954304277e-06	7.1960611851038e-06	2.58866662947793e-05	5.07328704703586e-06	6.64726766544506e-06	6.80441890584506e-06	4.22435676822496e-05	1.16241099158262e-05	3.77433539790205e-06	2.23818118853946e-05	3.90171532982374e-05	4.56350319564178e-05	7.28396781998002e-06	2.69620632232225e-05	2.80098229190697e-06	1.81431057258593e-05	1.00359969555241e-05	2.42778576124849e-05	5.04107770515346e-05
"YER158C"	9.59831626656157e-06	7.02501479787665e-06	0.000129369969226734	8.34617213045751e-05	2.56520383249458e-05	0.000112595897528114	3.52185001979838e-05	9.30682556993846e-06	6.90220316446638e-06	0.000295616948605578	0.000186405032296332	0.000110012031271566	2.00227658224664e-05	2.90318138430565e-05	0.000217344112814223	3.87018224811159e-05	2.20012651233975e-05	9.67801049874927e-05	3.02192537015839e-05	4.74940547636677e-06	0.00032327135257684	2.34925030954243e-05	5.35950130333136e-05	3.53212696480753e-06	7.5960997188136e-06	3.10948391175526e-05	4.96887132608381e-05	1.51188782699941e-05	2.37865438946141e-05	6.65945936179131e-05	3.22099905543805e-06	1.78286420087323e-05	2.59238833425357e-05	1.47149812362139e-05	3.98331370291655e-05	4.49270725761408e-06	1.06301855953994e-05	0.00012758684441798	7.88848971025038e-05	0.000228536876302141	3.19129387307649e-05	2.10203879021027e-05	6.0858314605198e-05	1.77479242110925e-05	2.04885522950924e-06	1.15616195050685e-05	1.03216451610139e-05	1.37949364270168e-05	1.03956351435315e-05	0.000211359790925998	4.02480790944453e-05	6.24934520633763e-05	2.16716362890052e-05	6.77160886347971e-06	5.67505425898651e-06	5.23017091872355e-05	5.19989588588651e-05	4.19282587028923e-05	3.14848512855573e-06	6.17140968838191e-06	0.000106193505464932	0.000138611478845962	1.91507057429008e-05	3.01434265686945e-05	3.32879574510464e-06	2.99415155224775e-05	5.35168822385639e-05	4.26373988922499e-05	7.68501609851475e-06	1.30906089703635e-05	7.01939376525739e-05	3.14122868984504e-06	5.03983040554011e-06	1.41933435303234e-05	2.38717558649187e-05	1.79432348049997e-05	3.09972238438938e-05	1.18429971798246e-05	1.4552645736945e-05	6.02458566303224e-05	4.60577756418405e-06	7.22706259328981e-06	4.71198081758633e-06	5.82520485779309e-05	2.23987494105948e-05	9.63513142078057e-06	5.15821298246879e-06	9.14676803370376e-05	1.82562349599368e-05	3.56227475763594e-06	8.24064778964843e-05	0.00014793669099351	0.000222150926777072	1.56068544724041e-05	4.0357004587491e-05	2.50699730987427e-06	5.32886708210906e-05	8.41388377231645e-06	0.000110894863558756	9.00473891102315e-05
"YJR148W"	0.000300087415957992	7.93913643361757e-05	0.000345417620290796	0.000414408807434292	0.000580041213451176	0.000242462073724878	0.000557514835233703	0.000126002925789764	0.000160647678073484	0.000492293411731491	0.000188929693576181	0.000614741966256908	0.000743364547931084	0.000298417825312142	0.000458195314661788	0.000244080605960397	0.000460301809553573	0.000182953801909857	0.000337053582232351	0.000198223555842485	0.000401074906434854	0.000158010102237725	0.000239221181937109	3.82301184528323e-05	0.000415150364845901	0.00022169880804816	0.000747504112071263	0.000108896529255218	0.000535498227649607	0.000551231321347157	9.73837834859851e-05	0.000240147035612888	0.000132785131748923	0.000263162191851066	0.000518646243911297	5.77242959795005e-05	9.55815891301512e-05	0.000365981076617011	0.000223053555504132	0.000222582383415429	0.00353454701809172	0.000253159558520014	0.000194534671226485	0.00031767860425925	3.87413552433023e-05	0.000105631061748346	0.000210829139144241	9.83773690142825e-05	0.000158763484090865	0.000813201168480869	0.000145109780842935	0.000175965311912399	0.000146230871526631	4.5923249366605e-05	4.01630290832003e-05	0.000185240160593984	0.000298712547387249	0.0021001379561071	4.34794624132746e-05	4.72388156440613e-05	0.000237040299809306	0.000526446164659423	0.000180404369025261	0.000439951376333738	2.58041232023126e-05	0.00099235398046744	0.000511766141310818	0.000466398376279615	0.000232128211269116	0.000349805577426429	0.000781067729652632	3.78363820607706e-05	6.89109673077616e-05	0.000347343910413952	0.000283453136186175	0.000223397851603684	0.000724207214067747	0.000185262759099993	7.29611766181027e-05	0.000529676564990811	5.70887137903221e-05	8.64502446778198e-05	3.83193277766383e-05	0.00083627256981134	0.000543555949340648	9.63183964783946e-05	6.3024767740861e-05	0.000285496469466907	0.000800037736098695	4.13066707824265e-05	0.000453237348560311	0.000336744107362217	0.000834715189351963	0.000240389984087649	0.000405677736450569	7.25805584472551e-05	0.000309868855325253	0.00015286119370552	0.000607184718454582	0.000206761355295352
"YNR064C"	4.50240119641868e-06	4.66213354192846e-06	2.88488199129322e-05	6.6242836123244e-05	7.38766259627355e-06	1.17160021378552e-05	1.419867707195e-05	6.36457889444805e-06	4.83256461221539e-06	2.34894561876997e-05	1.4225274806791e-05	1.12841254507058e-05	8.49202064528116e-06	7.69179741255727e-06	2.50863430066264e-05	4.81955387639733e-06	1.03595216836125e-05	1.32802271833428e-05	1.15702351463303e-05	4.09660182761395e-06	2.09475868981103e-05	3.98864253456636e-06	8.88297760806706e-06	5.18526622469908e-06	4.20524652525542e-06	7.12881174232381e-06	1.37083910590199e-05	1.0905049740523e-05	4.86017446639383e-06	8.320420686081e-06	4.38293227785351e-06	7.15780277094149e-06	3.47784210269706e-06	1.00152712828436e-05	8.55549834961949e-06	4.98936979694211e-06	3.62157083287187e-06	8.46509750922778e-06	4.82462357869389e-06	8.85891440257216e-06	1.52927201654827e-05	0.000143418295122226	8.03173346365977e-06	5.35126673652334e-06	4.96592470511854e-06	3.80826511050527e-06	2.40114347083215e-06	1.68103750883472e-05	5.53519021361146e-06	1.97131502448266e-05	6.61785274365107e-06	5.01294231433841e-06	3.54804030917436e-06	6.16643862293489e-06	6.02850532401598e-06	5.10573345276231e-06	3.69647073880109e-06	2.29313191584854e-05	4.87451447780719e-06	2.73609757579752e-06	6.3509939240102e-06	2.19590203131123e-05	1.29962969941978e-05	6.76329339316416e-06	6.90602309378745e-06	9.55124227590349e-06	1.31685871678731e-05	6.45976589793607e-06	8.5037547667372e-06	8.79335092141619e-06	1.42445825203815e-05	5.72544506916912e-06	8.80324443792717e-06	1.18654190507574e-05	6.84973422794571e-06	6.70768493739848e-06	6.29598731958303e-06	7.72945414990081e-06	1.12337127068519e-05	4.4904416057176e-06	4.54889893824772e-06	2.92300819167842e-06	2.1485208497021e-06	1.06315485512455e-05	1.15115874185393e-05	3.14777903040706e-06	6.39332526861103e-06	6.31006425384977e-06	7.41586563135251e-06	4.79268319431872e-06	4.46821800135549e-06	5.92785909567934e-06	1.68424356848053e-05	3.1215057950983e-06	6.4218303709867e-06	2.63076557855416e-06	5.81149866187986e-06	6.03191082284697e-06	1.50177508788449e-05	8.22369432282236e-06
"YGR067C"	8.20878325701e-06	6.4314895552176e-06	4.40725710067568e-05	6.39758092649611e-05	1.47765328274972e-05	1.09851524887959e-05	1.42780465461819e-05	5.63483862101342e-06	5.0297348117085e-06	2.7449938661492e-05	3.56122343056124e-05	4.19803253977063e-05	1.36895511784482e-05	2.20334333157763e-05	5.63767044553404e-05	3.97139880190479e-05	2.4422184070555e-05	3.29872690182388e-05	5.85884645346351e-05	8.421834705179e-06	4.47510675488091e-05	1.68596650603991e-05	2.25445718843638e-05	5.38336900666831e-06	7.3041692234997e-06	2.00064857935636e-05	1.52334808930283e-05	1.9064722040242e-05	2.19718351289486e-05	1.76955466159308e-05	4.15257838793807e-06	9.48265896935276e-06	2.83702526948732e-05	1.16071186959867e-05	1.66807282224808e-05	9.17079675361704e-06	1.44887373126923e-05	2.87676002279655e-05	0.00011258684857097	2.65059688657796e-05	1.26421898299048e-05	8.37364336700507e-06	0.0001257503316416	1.1082993725737e-05	3.77019018839793e-06	6.31354498787949e-06	8.94402144758691e-06	1.72072522917076e-05	5.13432198782386e-06	3.93169023584632e-05	1.35754564615096e-05	2.20849597988769e-05	1.70631338225241e-05	1.82253109049468e-05	7.3872216592765e-06	2.31144400554227e-05	2.96118008183546e-05	2.21961061465903e-05	3.78300134697545e-06	7.0380233018106e-06	3.72933019152038e-05	3.13735048019333e-05	1.70651314041103e-05	1.61538741689646e-05	4.04802109028964e-06	1.08842762488316e-05	2.36850147484784e-05	2.45456246343292e-05	1.50164546571008e-05	4.90599518169333e-06	2.57798850411963e-05	3.64376194873868e-06	4.12520990402257e-06	1.68738106493349e-05	2.72426309009896e-05	1.51950850454974e-05	3.48160436753348e-05	1.07030442302264e-05	6.02316517706201e-06	5.29793994988359e-05	1.08797924784147e-05	5.85292566704809e-06	9.63678882000262e-06	2.64169528878163e-05	7.8562785495859e-06	4.85880540371494e-06	4.48148679556276e-06	2.17870443105859e-05	6.78049422731607e-06	5.65484180722716e-06	2.18896005475395e-05	2.40863492128734e-05	3.79974935976569e-05	1.49444513830784e-05	2.5180429504225e-05	4.29572840541985e-06	2.29326533530875e-05	4.31888095622883e-06	2.25093325311547e-05	2.62717860139111e-05
"YPL265W"	9.27618381698253e-06	8.00169452590918e-06	2.07472405862603e-05	1.01039355957283e-05	1.00499186113234e-05	1.67999396843308e-05	1.16954206422604e-05	1.60886093212195e-05	1.06823890445557e-05	1.73507158612106e-05	2.30698924597498e-05	1.35412648339841e-05	1.13180464633264e-05	1.38132261874207e-05	2.43455846758517e-05	1.01189112120483e-05	4.06235797454127e-06	2.17580835825514e-05	2.03334064989786e-05	1.49302708376383e-05	1.77231838646175e-05	2.85853365899444e-05	7.71643903735174e-06	2.48111032195077e-06	1.26488437448203e-05	6.41667976949933e-06	1.77862068920967e-05	6.87307226125123e-06	2.07703824456137e-05	1.71651038706922e-05	3.41222805363856e-06	1.38523158137812e-05	1.64928112789016e-05	9.77826356294906e-06	1.18499028217231e-05	3.54724562392842e-06	1.63366336409295e-05	1.52187183178747e-05	1.02519835906708e-05	7.46791434162063e-06	1.91675772756987e-05	5.35126673652334e-06	1.07798374028338e-05	0.000175080739313013	2.98346276384817e-06	2.25264389271909e-05	1.26506066411359e-05	1.4562573737462e-05	1.37416349821824e-05	1.57973401890666e-05	1.87553833472037e-05	1.42844282304023e-05	1.69401247474273e-05	4.5803343272682e-06	4.87673626998924e-06	4.67381227766893e-06	8.27206226883796e-06	2.10775550641019e-05	3.52891613608143e-06	1.22883027759857e-05	7.14914950356457e-06	3.18672471116921e-05	5.98411954090657e-06	1.23345766926282e-05	2.8687133834197e-06	1.42154442252541e-05	1.8339007035695e-05	1.74867294943581e-05	7.07786781336001e-06	9.62270835437538e-06	1.60444918086317e-05	3.53683156448578e-06	3.7204911383771e-06	9.3835102558784e-06	2.11532229592024e-05	7.55435442257713e-06	1.03459260386863e-05	3.92767865451763e-06	1.53578311705813e-05	1.40572041918801e-05	2.65204249777744e-06	1.18866226328264e-05	1.48510985269873e-05	2.11918658355162e-05	7.5495486976008e-06	6.32152440347185e-06	2.52387853277419e-06	1.83963957113592e-05	3.22428618405367e-05	2.43531060663361e-06	1.82777857912193e-05	1.54477402410618e-05	2.23694203184051e-05	2.03937886567606e-05	1.01257229378484e-05	4.72973140996746e-06	1.82360251357738e-05	5.10899405438937e-06	2.07751780239078e-05	4.83181503094407e-06
"YKR056W"	8.97366390930462e-06	6.70297110044392e-05	1.24465754759052e-05	2.04603756234361e-05	8.4828568884015e-06	1.86274881007662e-05	1.60089650918288e-05	3.62338367838781e-05	2.46302819418507e-05	1.07636420038161e-05	1.60655533416274e-05	6.53969882113294e-06	7.81282662453048e-06	5.39298081637406e-06	1.37999100935606e-05	6.44438648697549e-06	7.16469683179116e-06	9.37514345493442e-06	5.35697819938777e-06	2.53659853626644e-05	7.23914801037867e-06	3.09173962909926e-05	6.37459801767579e-06	0.000169292941753725	9.76155081209935e-06	7.41121028804563e-06	4.27105605416002e-06	0.000105406270640026	4.07746166205972e-06	6.04658747901041e-06	0.00010839286592759	6.84351737349737e-06	3.85567821107396e-06	1.51775201814087e-05	7.1630947906125e-06	5.03744051966064e-05	6.30547392689561e-06	2.43408932494516e-06	3.97838514298153e-06	1.97584910893378e-06	5.38427697109256e-06	1.13873717402136e-05	5.50694503694533e-06	6.84014110361637e-06	0.000599864516155137	2.3757062519128e-05	7.63078203646366e-06	3.43230104656649e-05	9.05879006824681e-06	8.41791793344253e-06	3.3772664660101e-06	3.91721296204231e-06	5.47931679033644e-06	0.000165433723941479	0.000121231879721843	7.52131544644535e-06	3.23068338255581e-06	6.89864359424016e-06	0.000147485089641304	1.46033623398608e-05	3.67689601517908e-06	2.26531314047919e-05	2.17476826764961e-05	5.47939838844759e-06	0.000186516435512358	5.6696108606057e-06	7.21382256078712e-06	7.53811376516827e-06	3.54815315873988e-05	2.56048975208718e-05	5.83743228729969e-06	0.000154079758153816	3.28084980390613e-05	1.3554508418564e-05	4.85280985989957e-06	6.53249655897779e-06	3.81927884077954e-06	1.84249229926478e-05	8.28205274995027e-05	4.58453181205037e-06	6.23252278169137e-05	2.9546840102997e-05	2.68283344413669e-05	2.40894724687428e-06	1.03457952266178e-05	1.85026523718965e-05	0.00013610205741142	5.40769039554726e-06	6.56795783932115e-06	9.07435395251105e-05	2.86585676349863e-06	4.73619361484015e-06	4.78926486436273e-06	3.03792851093036e-06	3.38660104474984e-06	5.08588154519642e-05	7.3263675380582e-06	2.48472554325018e-05	1.0482883048125e-05	4.27752756289085e-06
"YCL064C"	3.23450405800788e-06	1.35288716347764e-05	1.22976667752681e-05	6.52727411784181e-06	2.92131123545151e-06	2.76568129805981e-05	6.12248133318144e-06	4.97172247690781e-06	7.33938018803941e-06	2.24869337847387e-05	1.9721170205307e-05	9.38388842835322e-06	5.56291031967248e-06	9.60964832920507e-06	1.6023135585071e-05	7.08307867594919e-06	2.23634983450335e-06	1.90784811436864e-05	5.7727096867289e-06	6.89707412376345e-06	1.29986648699029e-05	7.24567179663255e-05	6.77066492186494e-06	9.29987782756834e-06	1.57727725080262e-05	8.75337336492642e-06	3.97286291514277e-06	1.38804378174111e-05	7.71128271267383e-06	2.37762659496887e-05	1.65269220962658e-05	8.23010626799429e-06	1.62680869309933e-05	2.654164649748e-06	9.6928034241234e-06	6.98406835611779e-06	2.01606744121038e-05	1.48783334505698e-05	7.76460130732118e-06	4.86593762611423e-06	6.39625181549842e-06	3.80826511050527e-06	6.19315859786733e-06	2.25264389271909e-05	1.03558708182326e-05	0.000213937464337727	2.55765505055287e-05	2.21384401868081e-05	8.7771906065346e-06	1.25753006707291e-05	1.36421137537322e-05	1.22358236974039e-05	1.49024360669504e-05	1.49354126720231e-05	2.30214757044405e-05	7.09248100703855e-06	1.08245472729555e-05	5.0830703267531e-06	9.34526295139251e-06	2.19173097066324e-05	4.4780795344782e-06	2.58675916732381e-05	6.32876189562268e-06	1.10419940627301e-05	1.06983727820518e-05	1.08240242398911e-05	1.12726923880265e-05	1.2960943442357e-05	6.58098454610781e-06	5.28253006792382e-06	9.45268810469626e-06	1.03584337641661e-05	7.30298837008126e-06	4.18263562978667e-06	6.76722306366917e-06	4.95361513452589e-06	5.91076257730608e-06	4.46128494584515e-06	1.89744478198956e-05	7.74818699038091e-06	9.243850527042e-06	1.15006750402895e-05	1.89818110556382e-05	2.53950453632584e-06	1.85632408027902e-06	1.17905933659027e-05	7.27582418001872e-06	1.56248710266919e-05	2.23746937231971e-05	6.81147412744067e-06	1.13571256945991e-05	1.94311327560562e-05	1.30810265748518e-05	1.10747042739597e-05	3.01162264310587e-06	2.30879213663236e-05	2.25743456001759e-05	4.0151347282393e-06	1.65452752551817e-05	7.41184729376645e-06
